,Unnamed: 0,0,1,2,3,4,5,6,7,8,9,10,11,wlan_code_index,x(m),y(m),primary_channel,min_channel_allowed,max_channel_allowed,RSSI,SINR,average_airtime,throughput,deployment
3755,3755,-96.98,-82.35,-93.68,10000.0,-99.99,-85.36,-110.65,-103.96,0.0,0.0,0.0,0.0,3,45.0,30.0,0,0,3,-55.36363636363635,22.88909090909091,45.16250000000001,96.84,319.0
3756,3756,-100.95,-113.66,-82.35,-99.99,10000.0,-96.69,-79.34,-99.99,0.0,0.0,0.0,0.0,4,15.0,50.0,0,0,3,-52.943333333333335,25.62666666666667,54.7625,137.16,319.0
3757,3757,-110.65,-103.96,-99.99,-82.35,-93.68,10000.0,-96.98,-82.35,0.0,0.0,0.0,0.0,5,45.0,50.0,0,0,7,-56.07111111111111,18.84777777777778,21.42375,82.33,319.0
3758,3758,-119.98,-129.45,-103.96,-113.66,-82.35,-103.0,10000.0,-93.68,0.0,0.0,0.0,0.0,6,15.0,70.0,4,4,5,-46.81333333333333,32.04833333333334,95.06,151.42,319.0
3759,3759,-126.44,-122.99,-113.66,-103.96,-99.99,-85.36,-90.67,10000.0,0.0,0.0,0.0,0.0,7,45.0,70.0,0,0,3,-51.69666666666666,25.126666666666665,69.1725,153.83,319.0
3760,3760,10000.0,-93.68,-79.34,-103.0,-103.96,-116.67,-119.98,-126.44,0.0,0.0,0.0,0.0,0,15.0,10.0,0,0,3,-57.025,22.955,76.33,153.37,320.0
3761,3761,-93.68,10000.0,-96.98,-85.36,-113.66,-106.97,-126.44,-119.98,0.0,0.0,0.0,0.0,1,45.0,10.0,0,0,3,-48.31,24.45,62.2725,175.8,320.0
3762,3762,-82.35,-99.99,10000.0,-96.69,-82.35,-103.0,-100.95,-110.65,0.0,0.0,0.0,0.0,2,15.0,30.0,2,2,3,-51.64111111111111,22.572222222222223,44.78,55.83,320.0
3763,3763,-99.99,-82.35,-90.67,10000.0,-99.99,-85.36,-110.65,-100.95,0.0,0.0,0.0,0.0,3,45.0,30.0,0,0,7,-58.92625,14.656249999999998,35.495,55.83,320.0
3764,3764,-103.96,-113.66,-79.34,-103.0,10000.0,-96.69,-79.34,-96.98,0.0,0.0,0.0,0.0,4,15.0,50.0,0,0,3,-53.17818181818181,27.213636363636365,89.85499999999999,260.58,320.0
3765,3765,-113.66,-103.96,-96.98,-85.36,-93.68,10000.0,-96.98,-79.34,0.0,0.0,0.0,0.0,5,45.0,50.0,0,0,7,-58.40857142857142,11.182857142857143,78.4925,72.04,320.0
3766,3766,-122.99,-129.45,-100.95,-116.67,-82.35,-103.0,10000.0,-90.67,0.0,0.0,0.0,0.0,6,15.0,70.0,4,4,5,-49.60666666666666,24.538333333333338,79.595,92.31,320.0
3767,3767,-129.45,-122.99,-110.65,-106.97,-99.99,-85.36,-90.67,10000.0,0.0,0.0,0.0,0.0,7,45.0,70.0,4,4,5,-54.10300000000001,22.851,64.33,56.22,320.0
3768,3768,10000.0,-96.69,-82.35,-103.0,-106.97,-110.65,-126.0,-132.46,0.0,0.0,0.0,0.0,0,15.0,10.0,0,0,7,-58.19777777777777,20.86888888888889,66.19375,174.11,321.0
3769,3769,-96.69,10000.0,-99.99,-85.36,-116.67,-100.95,-132.46,-126.0,0.0,0.0,0.0,0.0,1,45.0,10.0,0,0,7,-54.361428571428576,24.094285714285714,87.32374999999999,307.43,321.0
3770,3770,-85.36,-103.0,10000.0,-96.69,-85.36,-96.98,-106.97,-116.67,0.0,0.0,0.0,0.0,2,15.0,30.0,0,0,3,-56.95,22.48454545454545,59.0025,93.77,321.0
3771,3771,-103.0,-85.36,-93.68,10000.0,-103.0,-79.34,-116.67,-106.97,0.0,0.0,0.0,0.0,3,45.0,30.0,0,0,7,-56.643,18.607000000000003,17.14,48.0,321.0
3772,3772,-106.97,-116.67,-82.35,-103.0,10000.0,-90.67,-85.36,-103.0,0.0,0.0,0.0,0.0,4,15.0,50.0,0,0,7,-57.40625,17.10625,21.7525,53.22,321.0
3773,3773,-116.67,-106.97,-99.99,-85.36,-96.69,10000.0,-103.0,-85.36,0.0,0.0,0.0,0.0,5,45.0,50.0,0,0,1,-51.717,30.296,68.275,99.16,321.0
3774,3774,-126.0,-132.46,-103.96,-116.67,-85.36,-96.98,10000.0,-96.69,0.0,0.0,0.0,0.0,6,15.0,70.0,0,0,7,-57.302,24.844,83.10624999999999,350.82,321.0
3775,3775,-132.46,-126.0,-113.66,-106.97,-103.0,-79.34,-96.69,10000.0,0.0,0.0,0.0,0.0,7,45.0,70.0,0,0,7,-58.65181818181818,22.0,21.35875,63.82,321.0
3776,3776,10000.0,-93.68,-85.36,-99.99,-106.97,-116.67,-122.99,-126.44,0.0,0.0,0.0,0.0,0,15.0,10.0,0,0,7,-58.445,20.73,58.64125,131.48,322.0
3777,3777,-96.69,10000.0,-103.0,-82.35,-116.67,-106.97,-129.45,-119.98,0.0,0.0,0.0,0.0,1,45.0,10.0,0,0,3,-55.368,25.561,68.685,145.61,322.0
3778,3778,-85.36,-99.99,10000.0,-93.68,-85.36,-103.0,-103.96,-110.65,0.0,0.0,0.0,0.0,2,15.0,30.0,0,0,7,-58.76428571428571,17.115714285714287,46.72,91.08,322.0
3779,3779,-103.0,-82.35,-96.69,10000.0,-103.0,-85.36,-113.66,-100.95,0.0,0.0,0.0,0.0,3,45.0,30.0,0,0,3,-58.002,21.035,38.4625,40.55,322.0
3780,3780,-106.97,-113.66,-85.36,-99.99,10000.0,-96.69,-82.35,-96.98,0.0,0.0,0.0,0.0,4,15.0,50.0,0,0,7,-56.34,15.058333333333332,35.370000000000005,58.98,322.0
3781,3781,-116.67,-103.96,-103.0,-82.35,-96.69,10000.0,-99.99,-79.34,0.0,0.0,0.0,0.0,5,45.0,50.0,0,0,7,-57.05,16.89,70.8125,179.94,322.0
3782,3782,-126.0,-129.45,-106.97,-113.66,-85.36,-103.0,10000.0,-90.67,0.0,0.0,0.0,0.0,6,15.0,70.0,0,0,3,-52.83857142857143,26.19428571428572,75.07749999999999,161.36,322.0
3783,3783,-132.46,-122.99,-116.67,-103.96,-103.0,-85.36,-93.68,10000.0,0.0,0.0,0.0,0.0,7,45.0,70.0,6,6,7,-52.28142857142858,26.15571428571428,72.295,77.1,322.0
3784,3784,10000.0,-90.67,-85.36,-99.99,-103.96,-116.67,-122.99,-126.44,0.0,0.0,0.0,0.0,0,15.0,10.0,0,0,7,-59.68499999999999,19.375,76.92124999999999,195.0,323.0
3785,3785,-96.69,10000.0,-103.0,-82.35,-113.66,-106.97,-129.45,-119.98,0.0,0.0,0.0,0.0,1,45.0,10.0,2,2,3,-55.96727272727273,26.428181818181823,81.69,81.12,323.0
3786,3786,-85.36,-96.98,10000.0,-93.68,-82.35,-103.0,-103.96,-110.65,0.0,0.0,0.0,0.0,2,15.0,30.0,0,0,7,-59.76363636363637,18.421818181818185,40.69,101.84,323.0
3787,3787,-103.0,-79.34,-96.69,10000.0,-99.99,-85.36,-113.66,-100.95,0.0,0.0,0.0,0.0,3,45.0,30.0,0,0,3,-57.78727272727272,18.66090909090909,64.9675,102.09,323.0
3788,3788,-106.97,-110.65,-85.36,-99.99,10000.0,-96.69,-82.35,-96.98,0.0,0.0,0.0,0.0,4,15.0,50.0,0,0,3,-56.128181818181815,23.18636363636364,41.7875,85.09,323.0
3789,3789,-116.67,-100.95,-103.0,-82.35,-93.68,10000.0,-99.99,-79.34,0.0,0.0,0.0,0.0,5,45.0,50.0,0,0,7,-57.5,15.497142857142858,48.11125,15.59,323.0
3790,3790,-126.0,-126.44,-106.97,-113.66,-82.35,-103.0,10000.0,-90.67,0.0,0.0,0.0,0.0,6,15.0,70.0,0,0,3,-57.5,24.504,77.19,143.39,323.0
3791,3791,-132.46,-119.98,-116.67,-103.96,-99.99,-85.36,-93.68,10000.0,0.0,0.0,0.0,0.0,7,45.0,70.0,6,6,7,-54.947,28.6,75.845,55.63,323.0
3792,3792,10000.0,-90.67,-82.35,-99.99,-103.96,-113.66,-122.99,-132.46,0.0,0.0,0.0,0.0,0,15.0,10.0,0,0,3,-55.31888888888889,24.76666666666667,66.9325,134.17,324.0
3793,3793,-93.68,10000.0,-99.99,-82.35,-113.66,-103.96,-129.45,-126.0,0.0,0.0,0.0,0.0,1,45.0,10.0,2,2,3,-50.17285714285714,26.48142857142857,77.02000000000001,101.07,324.0
3794,3794,-82.35,-96.98,10000.0,-93.68,-82.35,-99.99,-103.96,-116.67,0.0,0.0,0.0,0.0,2,15.0,30.0,0,0,3,-57.39818181818181,21.955454545454543,28.8275,44.24,324.0
3795,3795,-99.99,-79.34,-93.68,10000.0,-99.99,-82.35,-113.66,-106.97,0.0,0.0,0.0,0.0,3,45.0,30.0,0,0,3,-57.46222222222223,18.15111111111112,64.92750000000001,84.56,324.0
3796,3796,-103.96,-110.65,-82.35,-99.99,10000.0,-93.68,-82.35,-103.0,0.0,0.0,0.0,0.0,4,15.0,50.0,0,0,3,-56.61,21.33111111111112,38.6625,66.66,324.0
3797,3797,-113.66,-100.95,-99.99,-82.35,-93.68,10000.0,-99.99,-85.36,0.0,0.0,0.0,0.0,5,45.0,50.0,0,0,3,-56.704545454545446,21.08636363636364,31.880000000000003,64.36,324.0
3798,3798,-122.99,-126.44,-103.96,-113.66,-82.35,-99.99,10000.0,-96.69,0.0,0.0,0.0,0.0,6,15.0,70.0,0,0,3,-54.294,26.41,57.925,121.8,324.0
3799,3799,-129.45,-119.98,-113.66,-103.96,-99.99,-82.35,-93.68,10000.0,0.0,0.0,0.0,0.0,7,45.0,70.0,0,0,7,-57.84875,20.39625,63.54625,192.46,324.0
3800,3800,10000.0,-90.67,-82.35,-96.98,-100.95,-113.66,-119.98,-129.45,0.0,0.0,0.0,0.0,0,15.0,10.0,0,0,3,-52.505,18.613333333333333,53.620000000000005,102.6,325.0
3801,3801,-93.68,10000.0,-99.99,-79.34,-110.65,-103.96,-126.44,-122.99,0.0,0.0,0.0,0.0,1,45.0,10.0,2,2,3,-50.9375,27.65125,93.24,133.74,325.0
3802,3802,-82.35,-96.98,10000.0,-90.67,-79.34,-99.99,-100.95,-113.66,0.0,0.0,0.0,0.0,2,15.0,30.0,0,0,3,-56.147000000000006,22.712,73.71999999999998,134.32,325.0
3803,3803,-99.99,-79.34,-93.68,10000.0,-96.98,-82.35,-110.65,-103.96,0.0,0.0,0.0,0.0,3,45.0,30.0,6,6,7,-54.99250000000001,26.74375,95.8,109.24,325.0
3804,3804,-103.96,-110.65,-82.35,-96.98,10000.0,-93.68,-79.34,-99.99,0.0,0.0,0.0,0.0,4,15.0,50.0,6,6,7,-54.531818181818174,30.37272727272727,95.495,128.27,325.0
3805,3805,-113.66,-100.95,-99.99,-79.34,-90.67,10000.0,-96.98,-82.35,0.0,0.0,0.0,0.0,5,45.0,50.0,0,0,3,-55.50714285714286,21.197142857142858,55.4375,82.87,325.0
3806,3806,-122.99,-126.44,-103.96,-110.65,-79.34,-99.99,10000.0,-93.68,0.0,0.0,0.0,0.0,6,15.0,70.0,0,0,1,-52.06,25.61285714285714,94.75,120.25,325.0
3807,3807,-129.45,-119.98,-113.66,-100.95,-96.98,-82.35,-90.67,10000.0,0.0,0.0,0.0,0.0,7,45.0,70.0,0,0,3,-57.44545454545455,23.334545454545456,31.2675,58.75,325.0
3808,3808,10000.0,-93.68,-85.36,-103.0,-100.95,-110.65,-122.99,-126.44,0.0,0.0,0.0,0.0,0,15.0,10.0,0,0,3,-55.29714285714285,20.912857142857145,84.38,146.69,326.0
3809,3809,-93.68,10000.0,-103.0,-85.36,-110.65,-100.95,-129.45,-119.98,0.0,0.0,0.0,0.0,1,45.0,10.0,0,0,3,-58.745000000000005,23.136000000000003,89.27,167.96,326.0
3810,3810,-82.35,-99.99,10000.0,-96.69,-79.34,-96.98,-103.96,-110.65,0.0,0.0,0.0,0.0,2,15.0,30.0,0,0,7,-57.13454545454547,16.586363636363636,69.25999999999999,165.73,326.0
3811,3811,-99.99,-82.35,-96.69,10000.0,-96.98,-79.34,-113.66,-100.95,0.0,0.0,0.0,0.0,3,45.0,30.0,0,0,7,-54.495,13.616666666666667,14.235,38.55,326.0
3812,3812,-103.96,-113.66,-85.36,-103.0,10000.0,-90.67,-82.35,-96.98,0.0,0.0,0.0,0.0,4,15.0,50.0,6,6,7,-51.96375,26.58375,72.455,65.16,326.0
3813,3813,-113.66,-103.96,-103.0,-85.36,-90.67,10000.0,-99.99,-79.34,0.0,0.0,0.0,0.0,5,45.0,50.0,0,0,1,-55.173,27.11,81.46000000000001,100.33,326.0
3814,3814,-122.99,-129.45,-106.97,-116.67,-79.34,-96.98,10000.0,-90.67,0.0,0.0,0.0,0.0,6,15.0,70.0,0,0,3,-55.95111111111111,25.563333333333333,93.39,211.74,326.0
3815,3815,-129.45,-122.99,-116.67,-106.97,-96.98,-79.34,-93.68,10000.0,0.0,0.0,0.0,0.0,7,45.0,70.0,4,4,5,-50.89333333333333,33.398888888888884,95.15,152.27,326.0
3816,3816,10000.0,-93.68,-85.36,-103.0,-106.97,-116.67,-119.98,-126.44,0.0,0.0,0.0,0.0,0,15.0,10.0,0,0,7,-60.53272727272727,20.11363636363636,69.7225,159.82,327.0
3817,3817,-96.69,10000.0,-103.0,-85.36,-116.67,-106.97,-126.44,-119.98,0.0,0.0,0.0,0.0,1,45.0,10.0,0,0,3,-49.46874999999999,29.36625,66.5325,212.2,327.0
3818,3818,-85.36,-99.99,10000.0,-96.69,-85.36,-103.0,-100.95,-110.65,0.0,0.0,0.0,0.0,2,15.0,30.0,0,0,7,-55.78285714285715,17.497142857142858,53.175,149.07,327.0
3819,3819,-103.0,-82.35,-96.69,10000.0,-103.0,-85.36,-110.65,-100.95,0.0,0.0,0.0,0.0,3,45.0,30.0,0,0,7,-53.92428571428572,18.322857142857146,38.905,116.81,327.0
3820,3820,-106.97,-113.66,-85.36,-103.0,10000.0,-96.69,-79.34,-96.98,0.0,0.0,0.0,0.0,4,15.0,50.0,0,0,7,-55.85571428571428,15.80714285714286,81.07,77.72,327.0
3821,3821,-116.67,-103.96,-103.0,-85.36,-96.69,10000.0,-96.98,-79.34,0.0,0.0,0.0,0.0,5,45.0,50.0,0,0,7,-55.13666666666666,13.663333333333334,78.39625,89.55,327.0
3822,3822,-126.0,-129.45,-106.97,-116.67,-85.36,-103.0,10000.0,-90.67,0.0,0.0,0.0,0.0,6,15.0,70.0,4,4,5,-52.14000000000001,19.29833333333333,79.66,77.17,327.0
3823,3823,-132.46,-122.99,-116.67,-106.97,-103.0,-85.36,-90.67,10000.0,0.0,0.0,0.0,0.0,7,45.0,70.0,4,4,5,-55.32000000000001,23.356,75.29,63.1,327.0
3824,3824,10000.0,-96.69,-85.36,-96.98,-103.96,-113.66,-119.98,-129.45,0.0,0.0,0.0,0.0,0,15.0,10.0,4,4,5,-48.46666666666667,24.526666666666667,77.975,81.58,328.0
3825,3825,-90.67,10000.0,-103.0,-79.34,-113.66,-103.96,-126.44,-122.99,0.0,0.0,0.0,0.0,1,45.0,10.0,0,0,7,-56.0725,14.503750000000002,86.39,161.43,328.0
3826,3826,-79.34,-103.0,10000.0,-90.67,-82.35,-99.99,-100.95,-113.66,0.0,0.0,0.0,0.0,2,15.0,30.0,0,0,7,-60.801,13.817999999999998,68.41875,45.54,328.0
3827,3827,-96.98,-85.36,-96.69,10000.0,-99.99,-82.35,-110.65,-103.96,0.0,0.0,0.0,0.0,3,45.0,30.0,4,4,5,-48.92,23.206666666666667,73.785,74.61,328.0
3828,3828,-100.95,-116.67,-85.36,-96.98,10000.0,-93.68,-79.34,-99.99,0.0,0.0,0.0,0.0,4,15.0,50.0,0,0,3,-51.993,22.270000000000003,51.47,130.94,328.0
3829,3829,-110.65,-106.97,-103.0,-79.34,-93.68,10000.0,-96.98,-82.35,0.0,0.0,0.0,0.0,5,45.0,50.0,0,0,3,-56.42428571428572,16.94142857142857,54.182500000000005,74.04,328.0
3830,3830,-119.98,-132.46,-106.97,-110.65,-82.35,-99.99,10000.0,-93.68,0.0,0.0,0.0,0.0,6,15.0,70.0,2,2,3,-49.03333333333333,26.316666666666663,83.07499999999999,108.35,328.0
3831,3831,-126.44,-126.0,-116.67,-100.95,-99.99,-82.35,-90.67,10000.0,0.0,0.0,0.0,0.0,7,45.0,70.0,0,0,3,-57.56636363636364,21.75363636363636,61.615,114.51,328.0
3832,3832,10000.0,-93.68,-79.34,-99.99,-100.95,-113.66,-119.98,-129.45,0.0,0.0,0.0,0.0,0,15.0,10.0,0,0,3,-55.85777777777778,22.566666666666663,26.425,50.3,329.0
3833,3833,-93.68,10000.0,-96.98,-82.35,-110.65,-103.96,-126.44,-122.99,0.0,0.0,0.0,0.0,1,45.0,10.0,0,0,3,-55.431250000000006,24.317500000000003,74.57000000000001,146.53,329.0
3834,3834,-82.35,-99.99,10000.0,-93.68,-79.34,-99.99,-100.95,-113.66,0.0,0.0,0.0,0.0,2,15.0,30.0,0,0,1,-53.32555555555555,27.44333333333333,63.435,81.63,329.0
3835,3835,-99.99,-82.35,-90.67,10000.0,-96.98,-82.35,-110.65,-103.96,0.0,0.0,0.0,0.0,3,45.0,30.0,0,0,3,-55.3975,19.8225,22.84,40.17,329.0
3836,3836,-103.96,-113.66,-79.34,-99.99,10000.0,-93.68,-79.34,-99.99,0.0,0.0,0.0,0.0,4,15.0,50.0,6,6,7,-52.61600000000001,32.884,95.29,142.17,329.0
3837,3837,-113.66,-103.96,-96.98,-82.35,-90.67,10000.0,-96.98,-82.35,0.0,0.0,0.0,0.0,5,45.0,50.0,0,0,3,-53.025,23.722,45.21000000000001,114.2,329.0
3838,3838,-122.99,-129.45,-100.95,-113.66,-79.34,-99.99,10000.0,-93.68,0.0,0.0,0.0,0.0,6,15.0,70.0,2,2,3,-47.29333333333333,29.78333333333333,94.605,138.48,329.0
3839,3839,-129.45,-122.99,-110.65,-103.96,-96.98,-82.35,-90.67,10000.0,0.0,0.0,0.0,0.0,7,45.0,70.0,0,0,3,-56.23636363636363,22.721818181818183,63.63,125.95,329.0
3840,3840,10000.0,-96.69,-82.35,-96.98,-106.97,-110.65,-126.0,-132.46,0.0,0.0,0.0,0.0,0,15.0,10.0,0,0,7,-54.19,20.201666666666664,69.51625,241.54,330.0
3841,3841,-96.69,10000.0,-99.99,-79.34,-116.67,-100.95,-132.46,-126.0,0.0,0.0,0.0,0.0,1,45.0,10.0,0,0,7,-55.59818181818182,21.48090909090909,72.63250000000001,248.94,330.0
3842,3842,-85.36,-103.0,10000.0,-90.67,-85.36,-96.98,-106.97,-116.67,0.0,0.0,0.0,0.0,2,15.0,30.0,0,0,3,-53.87714285714286,21.504285714285714,58.1625,95.69,330.0
3843,3843,-103.0,-85.36,-93.68,10000.0,-103.0,-79.34,-116.67,-106.97,0.0,0.0,0.0,0.0,3,45.0,30.0,2,2,3,-52.74571428571429,21.512857142857143,66.57,45.35,330.0
3844,3844,-106.97,-116.67,-82.35,-96.98,10000.0,-90.67,-85.36,-103.0,0.0,0.0,0.0,0.0,4,15.0,50.0,0,0,7,-55.865,15.283333333333331,32.36,87.71,330.0
3845,3845,-116.67,-106.97,-99.99,-79.34,-96.69,10000.0,-103.0,-85.36,0.0,0.0,0.0,0.0,5,45.0,50.0,4,4,5,-50.41,22.891666666666666,93.875,125.5,330.0
3846,3846,-126.0,-132.46,-103.96,-110.65,-85.36,-96.98,10000.0,-96.69,0.0,0.0,0.0,0.0,6,15.0,70.0,0,0,7,-58.03555555555556,22.46555555555556,73.98750000000001,234.55,330.0
3847,3847,-132.46,-126.0,-113.66,-100.95,-103.0,-79.34,-96.69,10000.0,0.0,0.0,0.0,0.0,7,45.0,70.0,0,0,7,-56.17333333333333,17.914444444444445,86.46125,260.43,330.0
3848,3848,10000.0,-96.69,-79.34,-103.0,-103.96,-110.65,-119.98,-129.45,0.0,0.0,0.0,0.0,0,15.0,10.0,0,0,7,-56.21857142857142,20.08428571428572,24.8325,83.87,331.0
3849,3849,-96.69,10000.0,-96.98,-85.36,-113.66,-100.95,-126.44,-122.99,0.0,0.0,0.0,0.0,1,45.0,10.0,0,0,7,-58.55272727272727,22.62909090909091,80.70124999999999,299.67,331.0
3850,3850,-85.36,-103.0,10000.0,-96.69,-82.35,-96.98,-100.95,-113.66,0.0,0.0,0.0,0.0,2,15.0,30.0,0,0,1,-49.02428571428572,27.408571428571427,69.375,103.74,331.0
3851,3851,-103.0,-85.36,-90.67,10000.0,-99.99,-79.34,-110.65,-103.96,0.0,0.0,0.0,0.0,3,45.0,30.0,0,0,7,-59.39727272727273,17.785454545454545,26.92,63.28,331.0
3852,3852,-106.97,-116.67,-79.34,-103.0,10000.0,-90.67,-79.34,-99.99,0.0,0.0,0.0,0.0,4,15.0,50.0,0,0,3,-55.51545454545454,24.30363636363636,5.0475,11.37,331.0
3853,3853,-116.67,-106.97,-96.98,-85.36,-93.68,10000.0,-96.98,-82.35,0.0,0.0,0.0,0.0,5,45.0,50.0,0,0,1,-48.68,28.458571428571428,53.235,87.86,331.0
3854,3854,-126.0,-132.46,-100.95,-116.67,-82.35,-96.98,10000.0,-93.68,0.0,0.0,0.0,0.0,6,15.0,70.0,0,0,1,-54.117,27.044,88.78,115.65,331.0
3855,3855,-132.46,-126.0,-110.65,-106.97,-99.99,-79.34,-90.67,10000.0,0.0,0.0,0.0,0.0,7,45.0,70.0,0,0,3,-59.35363636363636,21.065454545454543,37.925,47.39,331.0
3856,3856,10000.0,-96.69,-79.34,-99.99,-100.95,-113.66,-126.0,-126.44,0.0,0.0,0.0,0.0,0,15.0,10.0,0,0,7,-57.32600000000001,23.855,64.13125,180.85,332.0
3857,3857,-96.69,10000.0,-96.98,-82.35,-110.65,-103.96,-132.46,-119.98,0.0,0.0,0.0,0.0,1,45.0,10.0,0,0,7,-58.524,21.117,53.61,142.69,332.0
3858,3858,-85.36,-103.0,10000.0,-93.68,-79.34,-99.99,-106.97,-110.65,0.0,0.0,0.0,0.0,2,15.0,30.0,2,2,3,-49.626666666666665,25.600000000000005,29.57,35.12,332.0
3859,3859,-103.0,-85.36,-90.67,10000.0,-96.98,-82.35,-116.67,-100.95,0.0,0.0,0.0,0.0,3,45.0,30.0,0,0,3,-58.26909090909091,21.576363636363634,68.49000000000001,126.72,332.0
3860,3860,-106.97,-116.67,-79.34,-99.99,10000.0,-93.68,-85.36,-96.98,0.0,0.0,0.0,0.0,4,15.0,50.0,2,2,3,-49.66142857142857,24.44428571428572,41.695,46.8,332.0
3861,3861,-116.67,-106.97,-96.98,-82.35,-90.67,10000.0,-103.0,-79.34,0.0,0.0,0.0,0.0,5,45.0,50.0,0,0,3,-54.62571428571429,19.01428571428572,17.7,25.27,332.0
3862,3862,-126.0,-132.46,-100.95,-113.66,-79.34,-99.99,10000.0,-90.67,0.0,0.0,0.0,0.0,6,15.0,70.0,0,0,7,-57.803,22.059,84.86500000000001,323.7,332.0
3863,3863,-132.46,-126.0,-110.65,-103.96,-96.98,-82.35,-96.69,10000.0,0.0,0.0,0.0,0.0,7,45.0,70.0,0,0,1,-53.568,28.832,71.07,91.57,332.0
3864,3864,10000.0,-93.68,-82.35,-103.0,-103.96,-110.65,-126.0,-126.44,0.0,0.0,0.0,0.0,0,15.0,10.0,0,0,1,-56.81999999999999,22.548,63.425,64.91,333.0
3865,3865,-90.67,10000.0,-99.99,-85.36,-113.66,-100.95,-132.46,-119.98,0.0,0.0,0.0,0.0,1,45.0,10.0,0,0,3,-56.64555555555556,22.79777777777777,70.09,130.79,333.0
3866,3866,-79.34,-99.99,10000.0,-96.69,-82.35,-96.98,-106.97,-110.65,0.0,0.0,0.0,0.0,2,15.0,30.0,0,0,3,-56.85,20.215714285714284,25.3325,36.4,333.0
3867,3867,-96.98,-82.35,-93.68,10000.0,-99.99,-79.34,-116.67,-100.95,0.0,0.0,0.0,0.0,3,45.0,30.0,0,0,7,-58.97875,17.356250000000003,27.325,51.53,333.0
3868,3868,-100.95,-113.66,-82.35,-103.0,10000.0,-90.67,-85.36,-96.98,0.0,0.0,0.0,0.0,4,15.0,50.0,0,0,3,-55.15909090909091,24.167272727272724,50.377500000000005,110.82,333.0
3869,3869,-110.65,-103.96,-99.99,-85.36,-93.68,10000.0,-103.0,-79.34,0.0,0.0,0.0,0.0,5,45.0,50.0,0,0,1,-56.05888888888889,24.350000000000005,42.14,49.2,333.0
3870,3870,-119.98,-129.45,-103.96,-116.67,-82.35,-96.98,10000.0,-90.67,0.0,0.0,0.0,0.0,6,15.0,70.0,0,0,7,-58.61545454545455,22.172727272727272,53.31875000000001,186.85,333.0
3871,3871,-126.44,-122.99,-113.66,-106.97,-99.99,-79.34,-96.69,10000.0,0.0,0.0,0.0,0.0,7,45.0,70.0,0,0,1,-55.89181818181819,28.571818181818177,46.975,59.11,333.0
3872,3872,10000.0,-90.67,-82.35,-96.98,-100.95,-116.67,-119.98,-126.44,0.0,0.0,0.0,0.0,0,15.0,10.0,0,0,3,-55.67636363636364,22.95909090909091,41.49,89.7,334.0
3873,3873,-93.68,10000.0,-99.99,-79.34,-110.65,-106.97,-126.44,-119.98,0.0,0.0,0.0,0.0,1,45.0,10.0,0,0,1,-53.335,26.05375,93.89,119.35,334.0
3874,3874,-82.35,-96.98,10000.0,-90.67,-79.34,-103.0,-100.95,-110.65,0.0,0.0,0.0,0.0,2,15.0,30.0,0,0,3,-53.98333333333333,22.878888888888888,57.2975,121.5,334.0
3875,3875,-99.99,-79.34,-93.68,10000.0,-96.98,-85.36,-110.65,-100.95,0.0,0.0,0.0,0.0,3,45.0,30.0,2,2,3,-48.545,27.793333333333333,81.08500000000001,107.88,334.0
3876,3876,-103.96,-110.65,-82.35,-96.98,10000.0,-96.69,-79.34,-96.98,0.0,0.0,0.0,0.0,4,15.0,50.0,4,4,5,-52.69,29.38,50.865,69.23,334.0
3877,3877,-113.66,-100.95,-99.99,-79.34,-90.67,10000.0,-96.98,-79.34,0.0,0.0,0.0,0.0,5,45.0,50.0,0,0,7,-58.478750000000005,18.28625,52.675,90.22,334.0
3878,3878,-122.99,-126.44,-103.96,-110.65,-79.34,-103.0,10000.0,-90.67,0.0,0.0,0.0,0.0,6,15.0,70.0,4,4,5,-52.36333333333333,31.327777777777776,46.67,68.45,334.0
3879,3879,-129.45,-119.98,-113.66,-100.95,-96.98,-85.36,-90.67,10000.0,0.0,0.0,0.0,0.0,7,45.0,70.0,6,6,7,-51.01285714285713,28.915714285714284,89.1,98.44,334.0
3880,3880,10000.0,-93.68,-79.34,-99.99,-100.95,-110.65,-119.98,-129.45,0.0,0.0,0.0,0.0,0,15.0,10.0,0,0,1,-52.27125,26.5825,90.725,116.96,335.0
3881,3881,-90.67,10000.0,-96.98,-82.35,-110.65,-100.95,-126.44,-122.99,0.0,0.0,0.0,0.0,1,45.0,10.0,0,0,3,-54.69111111111111,21.093333333333334,41.9875,79.18,335.0
3882,3882,-79.34,-99.99,10000.0,-93.68,-79.34,-96.98,-100.95,-113.66,0.0,0.0,0.0,0.0,2,15.0,30.0,4,4,5,-50.98857142857144,30.44,95.49,139.09,335.0
3883,3883,-96.98,-82.35,-90.67,10000.0,-96.98,-79.34,-110.65,-103.96,0.0,0.0,0.0,0.0,3,45.0,30.0,0,0,3,-51.83571428571429,22.80142857142857,71.78750000000001,167.12,335.0
3884,3884,-100.95,-113.66,-79.34,-99.99,10000.0,-90.67,-79.34,-99.99,0.0,0.0,0.0,0.0,4,15.0,50.0,0,0,1,-53.341,28.270000000000003,94.83,138.01,335.0
3885,3885,-110.65,-103.96,-96.98,-82.35,-90.67,10000.0,-96.98,-82.35,0.0,0.0,0.0,0.0,5,45.0,50.0,6,6,7,-52.01166666666666,27.155,95.77,122.81,335.0
